id	project_id	captured_date	created_date	type	software_version_id	device_id	event_info
565287	367	2021-06-14 01:11:00+00	2021-06-14 22:36:15.666231+00	heartbeat	4358	6682	"{""metrics"": {""battery_perc"": 544, ""i2c_accel_ms"": 43556, ""cpu_active_ms"": 48014, ""charge_time_ms"": 0, ""flash_bytes_read"": 100114, ""cpu_deep_sleep_ms"": 35951985, ""battery_perc_delta"": 6, ""flash_bytes_written"": 10067, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 8423, ""main_task_stack_unused_bytes"": 512}}"
565288	367	2021-06-14 02:11:00+00	2021-06-14 20:56:09.503424+00	heartbeat	4358	6682	"{""metrics"": {""battery_perc"": 538, ""i2c_accel_ms"": 31349, ""cpu_active_ms"": 48093, ""charge_time_ms"": 0, ""flash_bytes_read"": 100596, ""cpu_deep_sleep_ms"": 35951906, ""battery_perc_delta"": 6, ""flash_bytes_written"": 10014, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 8323, ""main_task_stack_unused_bytes"": 512}}"
565289	367	2021-06-14 03:11:00+00	2021-06-14 11:40:13.456204+00	heartbeat	4358	6682	"{""metrics"": {""battery_perc"": 531, ""i2c_accel_ms"": 29453, ""cpu_active_ms"": 43207, ""charge_time_ms"": 0, ""flash_bytes_read"": 100255, ""cpu_deep_sleep_ms"": 35956792, ""battery_perc_delta"": 6, ""flash_bytes_written"": 10049, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 8263, ""main_task_stack_unused_bytes"": 512}}"
565290	367	2021-06-14 04:11:00+00	2021-06-14 05:49:13.288424+00	heartbeat	4358	6682	"{""metrics"": {""battery_perc"": 525, ""i2c_accel_ms"": 47336, ""cpu_active_ms"": 61275, ""charge_time_ms"": 0, ""flash_bytes_read"": 100424, ""cpu_deep_sleep_ms"": 35938724, ""battery_perc_delta"": 8, ""flash_bytes_written"": 10087, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 8053, ""main_task_stack_unused_bytes"": 512}}"
565291	367	2021-06-14 05:11:00+00	2021-06-14 06:19:18.434454+00	heartbeat	4358	6682	"{""metrics"": {""battery_perc"": 517, ""i2c_accel_ms"": 39525, ""cpu_active_ms"": 53645, ""charge_time_ms"": 0, ""flash_bytes_read"": 100876, ""cpu_deep_sleep_ms"": 35946354, ""battery_perc_delta"": 7, ""flash_bytes_written"": 10096, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 7906, ""main_task_stack_unused_bytes"": 512}}"
565292	367	2021-06-14 07:11:00+00	2021-06-14 22:36:00.899921+00	heartbeat	4358	6682	"{""metrics"": {""battery_perc"": 509, ""i2c_accel_ms"": 55218, ""cpu_active_ms"": 63610, ""charge_time_ms"": 0, ""flash_bytes_read"": 100064, ""cpu_deep_sleep_ms"": 35936389, ""battery_perc_delta"": 8, ""flash_bytes_written"": 10096, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 7676, ""main_task_stack_unused_bytes"": 512}}"
565293	367	2021-06-14 08:11:00+00	2021-06-15 02:18:21.637057+00	heartbeat	4358	6682	"{""metrics"": {""battery_perc"": 500, ""i2c_accel_ms"": 53617, ""cpu_active_ms"": 68454, ""charge_time_ms"": 0, ""flash_bytes_read"": 100387, ""cpu_deep_sleep_ms"": 35931545, ""battery_perc_delta"": 9, ""flash_bytes_written"": 10067, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 7406, ""main_task_stack_unused_bytes"": 512}}"
565294	367	2021-06-14 08:11:00+00	2021-06-15 07:53:22.307941+00	heartbeat	4358	6683	"{""metrics"": {""battery_perc"": 747, ""i2c_accel_ms"": 26158, ""cpu_active_ms"": 38619, ""charge_time_ms"": 0, ""flash_bytes_read"": 100300, ""cpu_deep_sleep_ms"": 35961380, ""battery_perc_delta"": 5, ""flash_bytes_written"": 10065, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 13152, ""main_task_stack_unused_bytes"": 612}}"
565295	367	2021-05-28 06:23:00+00	2021-05-28 06:37:24.074366+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 831, ""i2c_accel_ms"": 33725, ""cpu_active_ms"": 50632, ""charge_time_ms"": 0, ""flash_bytes_read"": 100448, ""cpu_deep_sleep_ms"": 35949367, ""battery_perc_delta"": 7, ""flash_bytes_written"": 10036, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 13031, ""main_task_stack_unused_bytes"": 612}}"
565296	367	2021-05-28 07:23:00+00	2021-05-28 07:39:28.742153+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 823, ""i2c_accel_ms"": 577559, ""cpu_active_ms"": 721013, ""charge_time_ms"": 0, ""flash_bytes_read"": 100849, ""cpu_deep_sleep_ms"": 35278986, ""battery_perc_delta"": 50, ""flash_bytes_written"": 100011, ""flash_sector_erases"": 4, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 13031, ""main_task_stack_unused_bytes"": 612}}"
565297	367	2021-05-28 08:23:00+00	2021-05-28 11:00:25.604565+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 773, ""i2c_accel_ms"": 582367, ""cpu_active_ms"": 730904, ""charge_time_ms"": 0, ""flash_bytes_read"": 100643, ""cpu_deep_sleep_ms"": 35269095, ""battery_perc_delta"": 51, ""flash_bytes_written"": 100023, ""flash_sector_erases"": 4, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 13031, ""main_task_stack_unused_bytes"": 605}}"
565298	367	2021-05-28 09:23:00+00	2021-05-29 02:34:43.253808+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 722, ""i2c_accel_ms"": 612424, ""cpu_active_ms"": 770380, ""charge_time_ms"": 0, ""flash_bytes_read"": 100685, ""cpu_deep_sleep_ms"": 35229619, ""battery_perc_delta"": 55, ""flash_bytes_written"": 100029, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 12880, ""main_task_stack_unused_bytes"": 605}}"
565299	367	2021-05-28 11:23:00+00	2021-05-29 07:51:05.819159+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 667, ""i2c_accel_ms"": 652187, ""cpu_active_ms"": 804080, ""charge_time_ms"": 0, ""flash_bytes_read"": 100379, ""cpu_deep_sleep_ms"": 35195919, ""battery_perc_delta"": 58, ""flash_bytes_written"": 100060, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 12628, ""main_task_stack_unused_bytes"": 601}}"
565300	367	2021-05-28 12:23:00+00	2021-05-29 05:48:29.125761+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 609, ""i2c_accel_ms"": 635242, ""cpu_active_ms"": 803751, ""charge_time_ms"": 0, ""flash_bytes_read"": 100260, ""cpu_deep_sleep_ms"": 35196248, ""battery_perc_delta"": 58, ""flash_bytes_written"": 100098, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 12377, ""main_task_stack_unused_bytes"": 601}}"
565301	367	2021-05-28 13:23:00+00	2021-05-29 02:23:13.283352+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 550, ""i2c_accel_ms"": 615126, ""cpu_active_ms"": 765966, ""charge_time_ms"": 0, ""flash_bytes_read"": 100550, ""cpu_deep_sleep_ms"": 35234033, ""battery_perc_delta"": 54, ""flash_bytes_written"": 100098, ""flash_sector_erases"": 4, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 12240, ""main_task_stack_unused_bytes"": 601}}"
565302	367	2021-05-28 14:23:00+00	2021-05-28 23:12:48.705022+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 496, ""i2c_accel_ms"": 624828, ""cpu_active_ms"": 773950, ""charge_time_ms"": 0, ""flash_bytes_read"": 100788, ""cpu_deep_sleep_ms"": 35226049, ""battery_perc_delta"": 55, ""flash_bytes_written"": 100061, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 12079, ""main_task_stack_unused_bytes"": 601}}"
565303	367	2021-05-28 15:23:00+00	2021-05-29 03:02:59.614942+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 440, ""i2c_accel_ms"": 612122, ""cpu_active_ms"": 754526, ""charge_time_ms"": 0, ""flash_bytes_read"": 100424, ""cpu_deep_sleep_ms"": 35245473, ""battery_perc_delta"": 53, ""flash_bytes_written"": 100057, ""flash_sector_erases"": 4, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 11976, ""main_task_stack_unused_bytes"": 601}}"
565304	367	2021-05-28 17:23:00+00	2021-05-29 08:29:56.098268+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 387, ""i2c_accel_ms"": 632289, ""cpu_active_ms"": 779541, ""charge_time_ms"": 0, ""flash_bytes_read"": 100643, ""cpu_deep_sleep_ms"": 35220458, ""battery_perc_delta"": 55, ""flash_bytes_written"": 100001, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 11798, ""main_task_stack_unused_bytes"": 539}}"
565305	367	2021-05-28 19:23:00+00	2021-05-29 06:54:09.788248+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 331, ""i2c_accel_ms"": 649157, ""cpu_active_ms"": 801322, ""charge_time_ms"": 0, ""flash_bytes_read"": 100169, ""cpu_deep_sleep_ms"": 35198677, ""battery_perc_delta"": 58, ""flash_bytes_written"": 100069, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 11555, ""main_task_stack_unused_bytes"": 539}}"
565306	367	2021-05-28 20:23:00+00	2021-05-29 03:36:24.96717+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 273, ""i2c_accel_ms"": 634576, ""cpu_active_ms"": 803256, ""charge_time_ms"": 0, ""flash_bytes_read"": 100008, ""cpu_deep_sleep_ms"": 35196743, ""battery_perc_delta"": 58, ""flash_bytes_written"": 100069, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 11306, ""main_task_stack_unused_bytes"": 539}}"
565307	367	2021-05-28 22:23:00+00	2021-05-29 00:08:16.193503+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 215, ""i2c_accel_ms"": 578755, ""cpu_active_ms"": 727921, ""charge_time_ms"": 0, ""flash_bytes_read"": 100806, ""cpu_deep_sleep_ms"": 35272078, ""battery_perc_delta"": 50, ""flash_bytes_written"": 100089, ""flash_sector_erases"": 4, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 11306, ""main_task_stack_unused_bytes"": 539}}"
565308	367	2021-05-28 23:23:00+00	2021-05-29 10:19:20.147912+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 164, ""i2c_accel_ms"": 615042, ""cpu_active_ms"": 760175, ""charge_time_ms"": 0, ""flash_bytes_read"": 100177, ""cpu_deep_sleep_ms"": 35239824, ""battery_perc_delta"": 54, ""flash_bytes_written"": 100058, ""flash_sector_erases"": 4, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 11186, ""main_task_stack_unused_bytes"": 539}}"
565309	367	2021-05-29 01:23:00+00	2021-05-29 01:28:47.587274+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 110, ""i2c_accel_ms"": 587113, ""cpu_active_ms"": 733340, ""charge_time_ms"": 0, ""flash_bytes_read"": 100531, ""cpu_deep_sleep_ms"": 35266659, ""battery_perc_delta"": 51, ""flash_bytes_written"": 100032, ""flash_sector_erases"": 4, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 11186, ""main_task_stack_unused_bytes"": 539}}"
565310	367	2021-05-29 02:23:00+00	2021-05-29 02:32:16.050488+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 58, ""i2c_accel_ms"": 650055, ""cpu_active_ms"": 813302, ""charge_time_ms"": 0, ""flash_bytes_read"": 100897, ""cpu_deep_sleep_ms"": 35186697, ""battery_perc_delta"": 59, ""flash_bytes_written"": 100097, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 10907, ""main_task_stack_unused_bytes"": 539}}"
567113	367	2021-05-29 02:23:00+00	2021-05-29 12:59:51.682968+00	trace	4344	6684	"{""lr"": 159188, ""pc"": 226574, ""sp"": 7425, ""reason"": 32769}"
565311	367	2021-05-29 03:23:00+00	2021-05-29 19:45:50.980069+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 936, ""i2c_accel_ms"": 53659, ""cpu_active_ms"": 59233, ""charge_time_ms"": 2000000, ""flash_bytes_read"": 100459, ""cpu_deep_sleep_ms"": 35940766, ""battery_perc_delta"": 8, ""flash_bytes_written"": 10065, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 12959, ""main_task_stack_unused_bytes"": 605}}"
565312	367	2021-05-29 05:23:00+00	2021-05-29 08:25:00.150261+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 927, ""i2c_accel_ms"": 30084, ""cpu_active_ms"": 40659, ""charge_time_ms"": 0, ""flash_bytes_read"": 100880, ""cpu_deep_sleep_ms"": 35959340, ""battery_perc_delta"": 5, ""flash_bytes_written"": 10025, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 12959, ""main_task_stack_unused_bytes"": 605}}"
565313	367	2021-05-29 06:23:00+00	2021-05-29 19:12:34.09059+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 922, ""i2c_accel_ms"": 23986, ""cpu_active_ms"": 39243, ""charge_time_ms"": 0, ""flash_bytes_read"": 100241, ""cpu_deep_sleep_ms"": 35960756, ""battery_perc_delta"": 5, ""flash_bytes_written"": 10044, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 12959, ""main_task_stack_unused_bytes"": 605}}"
565314	367	2021-05-29 08:23:00+00	2021-05-30 07:28:07.427582+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 916, ""i2c_accel_ms"": 44717, ""cpu_active_ms"": 48704, ""charge_time_ms"": 0, ""flash_bytes_read"": 100556, ""cpu_deep_sleep_ms"": 35951295, ""battery_perc_delta"": 6, ""flash_bytes_written"": 10037, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 12854, ""main_task_stack_unused_bytes"": 605}}"
565315	367	2021-05-29 09:23:00+00	2021-05-29 18:33:10.011417+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 909, ""i2c_accel_ms"": 50758, ""cpu_active_ms"": 66764, ""charge_time_ms"": 0, ""flash_bytes_read"": 100396, ""cpu_deep_sleep_ms"": 35933235, ""battery_perc_delta"": 9, ""flash_bytes_written"": 10017, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 12598, ""main_task_stack_unused_bytes"": 605}}"
565316	367	2021-05-29 10:23:00+00	2021-05-30 07:27:37.922061+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 900, ""i2c_accel_ms"": 48681, ""cpu_active_ms"": 71805, ""charge_time_ms"": 0, ""flash_bytes_read"": 100611, ""cpu_deep_sleep_ms"": 35928194, ""battery_perc_delta"": 9, ""flash_bytes_written"": 10016, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 12300, ""main_task_stack_unused_bytes"": 605}}"
565317	367	2021-05-29 12:23:00+00	2021-05-30 09:08:47.548996+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 890, ""i2c_accel_ms"": 37482, ""cpu_active_ms"": 42797, ""charge_time_ms"": 0, ""flash_bytes_read"": 100880, ""cpu_deep_sleep_ms"": 35957202, ""battery_perc_delta"": 5, ""flash_bytes_written"": 10077, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 12244, ""main_task_stack_unused_bytes"": 539}}"
565318	367	2021-05-29 13:23:00+00	2021-05-30 06:17:04.841662+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 884, ""i2c_accel_ms"": 40891, ""cpu_active_ms"": 39916, ""charge_time_ms"": 0, ""flash_bytes_read"": 100748, ""cpu_deep_sleep_ms"": 35960083, ""battery_perc_delta"": 5, ""flash_bytes_written"": 10030, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 12244, ""main_task_stack_unused_bytes"": 539}}"
565319	367	2021-05-29 15:23:00+00	2021-05-29 17:15:06.027127+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 879, ""i2c_accel_ms"": 35509, ""cpu_active_ms"": 39972, ""charge_time_ms"": 0, ""flash_bytes_read"": 100605, ""cpu_deep_sleep_ms"": 35960027, ""battery_perc_delta"": 5, ""flash_bytes_written"": 10043, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 12244, ""main_task_stack_unused_bytes"": 539}}"
565320	367	2021-05-29 19:23:00+00	2021-05-30 00:24:10.359209+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 873, ""i2c_accel_ms"": 61415, ""cpu_active_ms"": 65613, ""charge_time_ms"": 0, ""flash_bytes_read"": 100835, ""cpu_deep_sleep_ms"": 35934386, ""battery_perc_delta"": 9, ""flash_bytes_written"": 10031, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 11998, ""main_task_stack_unused_bytes"": 539}}"
565321	367	2021-05-29 21:23:00+00	2021-05-30 09:07:38.869944+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 864, ""i2c_accel_ms"": 43791, ""cpu_active_ms"": 63595, ""charge_time_ms"": 0, ""flash_bytes_read"": 100526, ""cpu_deep_sleep_ms"": 35936404, ""battery_perc_delta"": 8, ""flash_bytes_written"": 10025, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 11769, ""main_task_stack_unused_bytes"": 539}}"
565322	367	2021-05-29 22:23:00+00	2021-05-30 11:39:59.362513+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 855, ""i2c_accel_ms"": 31224, ""cpu_active_ms"": 51055, ""charge_time_ms"": 0, ""flash_bytes_read"": 100315, ""cpu_deep_sleep_ms"": 35948944, ""battery_perc_delta"": 7, ""flash_bytes_written"": 10089, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 11644, ""main_task_stack_unused_bytes"": 539}}"
565323	367	2021-05-29 23:23:00+00	2021-05-30 11:56:11.828677+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 848, ""i2c_accel_ms"": 36107, ""cpu_active_ms"": 38879, ""charge_time_ms"": 0, ""flash_bytes_read"": 100892, ""cpu_deep_sleep_ms"": 35961120, ""battery_perc_delta"": 5, ""flash_bytes_written"": 10089, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 11644, ""main_task_stack_unused_bytes"": 539}}"
565324	367	2021-05-30 00:23:00+00	2021-05-30 22:18:46.692233+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 843, ""i2c_accel_ms"": 41066, ""cpu_active_ms"": 58380, ""charge_time_ms"": 0, ""flash_bytes_read"": 100503, ""cpu_deep_sleep_ms"": 35941619, ""battery_perc_delta"": 8, ""flash_bytes_written"": 10006, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 11458, ""main_task_stack_unused_bytes"": 539}}"
565325	367	2021-05-30 01:23:00+00	2021-05-30 17:11:02.164003+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 835, ""i2c_accel_ms"": 50816, ""cpu_active_ms"": 62611, ""charge_time_ms"": 0, ""flash_bytes_read"": 100114, ""cpu_deep_sleep_ms"": 35937388, ""battery_perc_delta"": 8, ""flash_bytes_written"": 10076, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 11237, ""main_task_stack_unused_bytes"": 539}}"
565326	367	2021-05-30 04:23:00+00	2021-05-30 11:51:38.267772+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 826, ""i2c_accel_ms"": 45622, ""cpu_active_ms"": 53974, ""charge_time_ms"": 0, ""flash_bytes_read"": 100371, ""cpu_deep_sleep_ms"": 35946025, ""battery_perc_delta"": 7, ""flash_bytes_written"": 10060, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 11088, ""main_task_stack_unused_bytes"": 539}}"
565327	367	2021-05-30 05:23:00+00	2021-05-30 23:48:32.324421+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 818, ""i2c_accel_ms"": 52422, ""cpu_active_ms"": 53754, ""charge_time_ms"": 0, ""flash_bytes_read"": 100721, ""cpu_deep_sleep_ms"": 35946245, ""battery_perc_delta"": 7, ""flash_bytes_written"": 10086, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 10941, ""main_task_stack_unused_bytes"": 539}}"
565328	367	2021-05-30 06:23:00+00	2021-05-30 14:49:35.397607+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 811, ""i2c_accel_ms"": 42780, ""cpu_active_ms"": 60299, ""charge_time_ms"": 0, ""flash_bytes_read"": 100182, ""cpu_deep_sleep_ms"": 35939700, ""battery_perc_delta"": 8, ""flash_bytes_written"": 10025, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 10739, ""main_task_stack_unused_bytes"": 539}}"
565329	367	2021-05-30 07:23:00+00	2021-05-31 03:39:15.812759+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 803, ""i2c_accel_ms"": 48147, ""cpu_active_ms"": 66832, ""charge_time_ms"": 0, ""flash_bytes_read"": 100845, ""cpu_deep_sleep_ms"": 35933167, ""battery_perc_delta"": 9, ""flash_bytes_written"": 10078, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 10483, ""main_task_stack_unused_bytes"": 539}}"
565330	367	2021-05-30 08:23:00+00	2021-05-30 16:01:39.659271+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 793, ""i2c_accel_ms"": 34125, ""cpu_active_ms"": 43762, ""charge_time_ms"": 0, ""flash_bytes_read"": 100419, ""cpu_deep_sleep_ms"": 35956237, ""battery_perc_delta"": 6, ""flash_bytes_written"": 10038, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 10419, ""main_task_stack_unused_bytes"": 539}}"
565331	367	2021-05-30 09:23:00+00	2021-05-30 13:21:17.256713+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 787, ""i2c_accel_ms"": 32713, ""cpu_active_ms"": 41451, ""charge_time_ms"": 0, ""flash_bytes_read"": 100800, ""cpu_deep_sleep_ms"": 35958548, ""battery_perc_delta"": 5, ""flash_bytes_written"": 10033, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 10374, ""main_task_stack_unused_bytes"": 539}}"
567114	367	2021-05-30 10:18:00+00	2021-05-31 08:12:52.45851+00	trace	4344	6684	"{""lr"": 159188, ""pc"": 226574, ""sp"": 4306, ""reason"": 32769}"
565332	367	2021-05-30 10:23:00+00	2021-05-30 14:51:51.517233+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 781, ""i2c_accel_ms"": 41124, ""cpu_active_ms"": 53614, ""charge_time_ms"": 0, ""flash_bytes_read"": 100453, ""cpu_deep_sleep_ms"": 35946385, ""battery_perc_delta"": 7, ""flash_bytes_written"": 10073, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 10228, ""main_task_stack_unused_bytes"": 539}}"
565333	367	2021-05-30 12:23:00+00	2021-05-31 06:44:53.663091+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 774, ""i2c_accel_ms"": 52007, ""cpu_active_ms"": 67977, ""charge_time_ms"": 0, ""flash_bytes_read"": 100604, ""cpu_deep_sleep_ms"": 35932022, ""battery_perc_delta"": 9, ""flash_bytes_written"": 10083, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 9962, ""main_task_stack_unused_bytes"": 539}}"
565334	367	2021-05-30 13:23:00+00	2021-05-30 17:08:56.493307+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 765, ""i2c_accel_ms"": 26126, ""cpu_active_ms"": 42502, ""charge_time_ms"": 0, ""flash_bytes_read"": 100277, ""cpu_deep_sleep_ms"": 35957497, ""battery_perc_delta"": 5, ""flash_bytes_written"": 10064, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 9908, ""main_task_stack_unused_bytes"": 539}}"
565335	367	2021-05-30 14:23:00+00	2021-05-31 03:15:35.737276+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 759, ""i2c_accel_ms"": 28051, ""cpu_active_ms"": 43026, ""charge_time_ms"": 0, ""flash_bytes_read"": 100465, ""cpu_deep_sleep_ms"": 35956973, ""battery_perc_delta"": 5, ""flash_bytes_written"": 10029, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 9850, ""main_task_stack_unused_bytes"": 539}}"
565336	367	2021-05-30 15:23:00+00	2021-05-30 22:23:57.120822+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 753, ""i2c_accel_ms"": 55982, ""cpu_active_ms"": 63894, ""charge_time_ms"": 0, ""flash_bytes_read"": 100638, ""cpu_deep_sleep_ms"": 35936105, ""battery_perc_delta"": 8, ""flash_bytes_written"": 10001, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 9618, ""main_task_stack_unused_bytes"": 539}}"
565337	367	2021-05-30 16:23:00+00	2021-05-31 10:36:31.228927+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 744, ""i2c_accel_ms"": 55977, ""cpu_active_ms"": 63974, ""charge_time_ms"": 0, ""flash_bytes_read"": 100061, ""cpu_deep_sleep_ms"": 35936025, ""battery_perc_delta"": 8, ""flash_bytes_written"": 10003, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 9385, ""main_task_stack_unused_bytes"": 539}}"
565338	367	2021-05-30 17:23:00+00	2021-05-31 15:29:44.4118+00	heartbeat	4344	6684	"{""metrics"": {""battery_perc"": 735, ""i2c_accel_ms"": 31991, ""cpu_active_ms"": 42834, ""charge_time_ms"": 0, ""flash_bytes_read"": 100528, ""cpu_deep_sleep_ms"": 35957165, ""battery_perc_delta"": 5, ""flash_bytes_written"": 10011, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 9329, ""main_task_stack_unused_bytes"": 539}}"
